date,gameId,name,team,nationality,PTS,REB,OR,DR,AS,ST,BS,PF,FD,FTM,FGA,FGM,FG3M,TO,MP,PM,EFF,off_net,def_net,stocks,starter,WL,WL_raw,corner3m,abovebk3m,rim_makes,midrange_makes,fb_pts,putback_pts
2025-07-04,121445,Kennedy Smith,USA,USA,5,1,0,1,2,4,0,1,0,0,3,2,1,1,12.2,18,10,5.5,12.5,4,False,+66,66,0,1,0,1,0,0
2025-07-04,121445,Hannah Stuelke,USA,USA,10,8,4,4,1,3,2,1,3,0,7,5,0,2,18.1,42,18,12.7,29.3,5,False,+66,66,0,0,5,0,6,0
2025-07-04,121445,Gianna Kneepkens,USA,USA,14,6,3,3,2,0,0,1,2,2,9,5,2,1,18.7,45,17,13.6,31.4,0,False,+66,66,0,2,2,0,4,3
2025-07-04,121445,Madison Booker,USA,USA,13,3,3,0,3,6,0,0,3,2,9,5,1,4,21.0,28,17,8.5,19.5,6,True,+66,66,0,1,3,1,6,0
2025-07-04,121445,Mikayla Blakes,USA,USA,12,3,1,2,2,3,0,1,3,0,13,5,2,1,18.7,17,11,5.1,11.9,3,True,+66,66,0,2,3,0,0,0
2025-07-04,121445,Hannah Hidalgo,USA,USA,17,4,3,1,9,5,1,2,2,1,11,7,2,6,21.3,49,25,14.8,34.2,6,False,+66,66,0,2,3,2,4,3
2025-07-04,121445,Olivia Miles,USA,USA,2,4,1,3,7,1,0,1,1,0,3,1,0,4,19.4,20,8,6.1,13.9,1,True,+66,66,0,0,1,0,0,0
2025-07-04,121445,Flaujae Johnson,USA,USA,22,7,4,3,2,4,1,0,2,4,12,8,2,1,20.2,40,31,12.1,27.9,5,False,+66,66,0,2,4,1,4,4
2025-07-04,121445,Ileana Sosa,DOM,Dominican Republic,1,0,0,0,0,0,0,3,2,1,1,0,0,1,5.3,-17,-4,-11.9,-5.1,0,False,-66,-66,0,0,0,0,0,0
2025-07-04,121445,Hellary De Los Santos,DOM,Dominican Republic,0,2,0,2,1,1,0,5,0,0,2,0,0,4,15.9,-36,-2,-25.1,-10.9,1,False,-66,-66,0,0,0,0,0,0
2025-07-04,121445,Anyi Hodge,DOM,Dominican Republic,12,6,3,3,1,3,0,1,2,1,9,5,1,5,23.1,-32,12,-22.3,-9.7,3,False,-66,-66,0,1,2,1,2,4
2025-07-04,121445,Yirsy Queliz,DOM,Dominican Republic,0,0,0,0,0,1,0,0,0,0,3,0,0,3,8.7,-19,-5,-13.2,-5.8,1,False,-66,-66,0,0,0,0,0,0
2025-07-04,121445,Giocelis Reynoso,DOM,Dominican Republic,2,5,1,4,2,0,1,2,2,0,7,1,0,1,17.7,-14,3,-9.8,-4.2,1,True,-66,-66,0,0,1,0,0,0
2025-07-04,121445,Madelyn  Batista,DOM,Dominican Republic,5,1,0,1,0,2,3,3,2,1,4,2,0,2,26.3,-43,6,-30.0,-13.0,5,True,-66,-66,0,0,1,0,0,0
2025-07-04,121445,Yamel Abreu,DOM,Dominican Republic,3,3,1,2,1,0,0,0,1,0,3,1,1,2,20.8,-33,1,-23.0,-10.0,0,False,-66,-66,1,0,0,0,3,0
2025-07-04,121445,Genesis Evangelista,DOM,Dominican Republic,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3.6,-5,-1,-3.5,-1.5,0,False,-66,-66,0,0,0,0,0,0
2025-07-04,121445,Yenifer Jimenez,DOM,Dominican Republic,5,1,1,0,5,2,0,2,3,1,7,2,0,5,22.9,-24,2,-16.7,-7.3,2,True,-66,-66,0,0,2,0,0,0
2025-07-04,121445,Yohanna Morton,DOM,Dominican Republic,4,3,1,2,2,0,0,1,0,0,5,2,0,3,17.7,-35,3,-24.4,-10.6,0,True,-66,-66,0,0,0,2,0,0
2025-07-04,121445,Cesarina Capellan,DOM,Dominican Republic,9,3,1,2,0,2,0,3,0,0,14,4,1,7,22.7,-39,-3,-27.2,-11.8,2,True,-66,-66,1,0,1,2,0,0
2025-07-04,121445,Glorivel Rodriguez,DOM,Dominican Republic,3,0,0,0,0,2,0,1,1,1,1,1,0,5,15.2,-33,-1,-23.0,-10.0,2,False,-66,-66,0,0,1,0,0,0
2025-07-04,121446,Shayeann Day-Wilson,CAN,Canada,3,3,0,3,3,4,0,4,1,1,7,1,0,3,21.0,-1,3,-0.0,-1.0,4,True,+24,24,0,0,1,0,0,0
2025-07-04,121446,Phillipina Kyei,CAN,Canada,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.1,1,-1,0.0,1.0,0,False,+24,24,0,0,0,0,0,0
2025-07-04,121446,Kayla Alexander,CAN,Canada,8,9,2,7,3,3,3,1,2,2,6,3,0,2,27.4,34,21,1.0,33.0,6,True,+24,24,0,0,2,1,0,0
2025-07-04,121446,Merissah Russell,CAN,Canada,6,1,0,1,1,0,0,1,1,1,4,2,1,0,13.1,7,5,0.2,6.8,0,False,+24,24,0,1,0,0,0,0
2025-07-04,121446,Syla Swords,CAN,Canada,9,2,0,2,1,0,0,1,0,0,8,4,1,2,23.0,8,6,0.2,7.8,0,False,+24,24,0,1,3,0,0,0
2025-07-04,121446,Emily Potter,CAN,Canada,3,1,0,1,0,0,0,2,1,1,2,1,0,0,4.8,-9,2,-0.3,-8.7,0,False,+24,24,0,0,1,0,0,0
2025-07-04,121446,Yvonne Ejim,CAN,Canada,12,7,2,5,2,2,1,3,3,4,10,4,0,2,17.5,17,16,0.5,16.5,3,True,+24,24,0,0,3,1,0,0
2025-07-04,121446,Tara Wallack,CAN,Canada,5,4,1,3,2,0,0,1,0,0,3,2,1,0,13.9,11,10,0.3,10.7,0,False,+24,24,0,1,1,0,0,0
2025-07-04,121446,Niyah Becker,CAN,Canada,0,1,0,1,0,0,1,0,0,0,1,0,0,2,9.6,-8,-1,-0.2,-7.8,1,False,+24,24,0,0,0,0,0,0
2025-07-04,121446,Sami Hill,CAN,Canada,8,2,0,2,2,1,0,1,3,5,6,1,1,0,23.7,17,8,0.5,16.5,1,True,+24,24,0,1,0,0,0,0
2025-07-04,121446,Delaney Gibb,CAN,Canada,7,1,0,1,2,0,0,2,3,3,5,2,0,2,18.8,17,4,0.5,16.5,0,False,+24,24,0,0,2,0,4,0
2025-07-04,121446,Shay Colley,CAN,Canada,12,8,3,5,3,2,0,1,3,4,8,4,0,0,24.1,26,21,0.8,25.2,2,True,+24,24,0,0,2,1,0,0
2025-07-04,121446,Esperanza Delgado,COL,Colombia,14,2,1,1,1,1,0,1,0,0,11,5,4,0,21.3,1,12,1.0,0.0,1,False,-24,-24,1,3,0,0,0,0
2025-07-04,121446,Valentina Lopez,COL,Colombia,0,2,0,2,0,0,0,0,0,0,2,0,0,1,14.6,-19,-1,-18.4,-0.6,0,False,-24,-24,0,0,0,0,0,0
2025-07-04,121446,Daniela Gonzalez,COL,Colombia,3,2,0,2,1,0,0,3,2,0,4,1,1,2,25.4,-5,1,-4.9,-0.1,0,True,-24,-24,0,1,0,0,0,0
2025-07-04,121446,Marlyn Vente,COL,Colombia,2,2,0,2,4,0,0,0,0,0,3,1,0,0,19.0,-6,6,-5.8,-0.2,0,False,-24,-24,0,0,1,0,0,0
2025-07-04,121446,Jenifer Muñoz,COL,Colombia,4,2,0,2,1,1,0,1,4,2,6,1,0,2,19.7,-27,0,-26.2,-0.8,1,True,-24,-24,0,0,1,0,0,0
2025-07-04,121446,Mabel Martínez,COL,Colombia,1,2,0,2,0,0,0,1,1,1,3,0,0,1,13.2,-15,-2,-14.6,-0.4,0,True,-24,-24,0,0,0,0,0,0
2025-07-04,121446,Manuela Rios,COL,Colombia,7,2,1,1,0,0,0,1,2,3,3,2,0,4,12.9,-17,2,-16.5,-0.5,0,True,-24,-24,0,0,1,1,0,0
2025-07-04,121446,Carolina Lopez,COL,Colombia,8,3,0,3,4,1,0,4,2,0,11,4,0,6,20.7,-1,3,-1.0,-0.0,1,False,-24,-24,0,0,3,0,2,0
2025-07-04,121446,Mayra Caicedo,COL,Colombia,3,0,0,0,0,2,0,1,3,1,3,1,0,1,18.8,-1,1,-1.0,-0.0,2,False,-24,-24,0,0,1,0,0,0
2025-07-04,121446,Yuliany Paz,COL,Colombia,5,6,2,4,1,3,1,3,3,1,10,2,0,0,21.0,-18,7,-17.5,-0.5,4,True,-24,-24,0,0,2,0,0,0
2025-07-04,121446,Daihana Murillo,COL,Colombia,2,1,0,1,0,0,0,2,0,0,2,1,0,0,13.5,-12,2,-11.7,-0.3,0,False,-24,-24,0,0,1,0,2,0
2025-07-05,126786,Katia Gallegos,MEX,Mexico,2,2,0,2,2,0,0,0,1,2,2,0,0,0,4.4,6,4,4.9,1.1,0,False,-5,-5,0,0,0,0,0,0
2025-07-05,126786,Ariadna Vidales,MEX,Mexico,0,2,2,0,1,0,0,3,0,0,1,0,0,2,16.9,-14,0,-11.4,-2.6,0,False,-5,-5,0,0,0,0,0,0
2025-07-05,126786,Mayra Gil,MEX,Mexico,2,2,0,2,2,1,0,5,1,0,3,1,0,2,10.3,-5,3,-4.1,-0.9,1,False,-5,-5,0,0,1,0,2,0
2025-07-05,126786,Hazel Ramirez,MEX,Mexico,7,1,0,1,5,0,1,2,6,1,12,3,0,4,35.6,-11,0,-9.0,-2.0,1,True,-5,-5,0,0,0,1,0,0
2025-07-05,126786,Alexia Lagunas,MEX,Mexico,7,2,1,1,2,2,0,1,1,2,5,2,1,0,23.8,1,10,0.8,0.2,2,True,-5,-5,0,1,0,1,0,0
2025-07-05,126786,Myriam Lara,MEX,Mexico,8,9,3,6,1,0,2,1,1,2,7,3,0,2,15.8,-2,14,-1.6,-0.4,2,True,-5,-5,0,0,1,2,0,2
2025-07-05,126786,Gabriela Jaquez,MEX,Mexico,3,6,2,4,2,0,0,4,2,0,9,1,1,0,21.5,1,3,0.8,0.2,0,True,-5,-5,0,1,0,0,0,0
2025-07-05,126786,Claudia Ramos,MEX,Mexico,8,4,2,2,0,1,0,2,2,3,8,2,1,2,29.5,-4,5,-3.3,-0.7,1,True,-5,-5,0,1,1,0,0,0
2025-07-05,126786,Karla Martinez,MEX,Mexico,5,1,0,1,1,0,0,1,1,1,3,2,0,2,12.8,3,4,2.4,0.6,0,False,-5,-5,0,0,1,0,0,0
2025-07-05,126786,Mariana Valenzuela,MEX,Mexico,22,7,2,5,0,2,0,3,3,4,14,7,4,2,24.1,-3,22,-2.4,-0.6,2,False,-5,-5,2,2,3,0,0,2
2025-07-05,126786,Anisa Jeffreis,MEX,Mexico,3,2,0,2,0,0,0,0,0,0,2,1,1,0,5.2,3,4,2.4,0.6,0,False,-5,-5,0,1,0,0,0,0
2025-07-05,126786,Jacqueline Benitez,PUR,Puerto Rico,5,5,0,5,0,3,0,2,1,0,12,2,1,0,22.8,9,3,1.7,7.3,3,False,+5,5,1,0,1,0,0,0
2025-07-05,126786,India Pagan,PUR,Puerto Rico,5,5,2,3,2,0,1,3,3,1,3,2,0,1,17.9,7,10,1.3,5.7,1,True,+5,5,0,0,1,1,2,0
2025-07-05,126786,Denise Solis,PUR,Puerto Rico,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2.4,-1,1,-0.2,-0.8,0,False,+5,5,0,0,0,0,0,0
2025-07-05,126786,Trinity San Antonio,PUR,Puerto Rico,17,4,1,3,6,4,0,3,4,4,7,6,1,2,29.1,1,28,0.2,0.8,4,True,+5,5,0,1,4,0,6,0
2025-07-05,126786,Arella Guirantes,PUR,Puerto Rico,16,3,1,2,4,1,0,2,7,5,12,4,3,4,34.0,0,11,0.0,0.0,1,True,+5,5,1,2,0,1,0,0
2025-07-05,126786,Angelica Velez,PUR,Puerto Rico,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3.1,-4,0,-0.7,-3.3,0,False,+5,5,0,0,0,0,0,0
2025-07-05,126786,Pamela Rosado,PUR,Puerto Rico,12,4,0,4,4,1,0,2,3,6,8,2,2,2,24.1,8,12,1.5,6.5,1,False,+5,5,0,2,0,0,0,0
2025-07-05,126786,Brianna Jones,PUR,Puerto Rico,0,4,1,3,0,0,0,2,0,0,4,0,0,0,14.8,-1,0,-0.2,-0.8,0,True,+5,5,0,0,0,0,0,0
2025-07-05,126786,Tayra Melendez,PUR,Puerto Rico,4,5,1,4,1,0,0,0,2,0,4,2,0,0,24.6,11,6,2.0,9.0,0,False,+5,5,0,0,2,0,2,2
2025-07-05,126786,Mya Hollingshed,PUR,Puerto Rico,13,4,1,3,1,1,1,5,1,2,11,4,3,2,27.3,-5,11,-0.9,-4.1,2,True,+5,5,0,3,0,1,0,0
2025-07-05,126787,Hellary De Los Santos,DOM,Dominican Republic,2,6,0,6,0,1,2,1,2,2,1,0,0,0,16.2,-21,10,-16.2,-4.8,3,False,-28,-28,0,0,0,0,0,0
2025-07-05,126787,Anyi Hodge,DOM,Dominican Republic,4,5,3,2,1,1,1,1,1,0,11,2,0,2,26.8,-9,-1,-6.9,-2.1,2,False,-28,-28,0,0,1,0,0,0
2025-07-05,126787,Yirsy Queliz,DOM,Dominican Republic,10,5,3,2,2,0,0,0,1,1,9,4,1,1,23.6,-6,11,-4.6,-1.4,0,False,-28,-28,0,1,1,2,2,0
2025-07-05,126787,Giocelis Reynoso,DOM,Dominican Republic,11,8,7,1,0,2,0,3,3,1,13,5,0,1,25.2,-3,11,-2.3,-0.7,2,True,-28,-28,0,0,4,1,0,6
2025-07-05,126787,Madelyn  Batista,DOM,Dominican Republic,2,3,0,3,0,0,1,1,0,0,4,1,0,0,16.1,-20,3,-15.4,-4.6,1,True,-28,-28,0,0,1,0,2,0
2025-07-05,126787,Yamel Abreu,DOM,Dominican Republic,0,0,0,0,1,1,0,1,0,0,4,0,0,1,14.9,-5,-3,-3.9,-1.1,1,False,-28,-28,0,0,0,0,0,0
2025-07-05,126787,Genesis Evangelista,DOM,Dominican Republic,5,2,0,2,0,0,0,0,0,0,5,2,1,0,8.5,-5,4,-3.9,-1.1,0,False,-28,-28,0,1,1,0,0,0
2025-07-05,126787,Yenifer Jimenez,DOM,Dominican Republic,0,1,0,1,0,1,0,1,1,0,4,0,0,1,9.3,-18,-5,-13.9,-4.1,1,True,-28,-28,0,0,0,0,0,0
2025-07-05,126787,Yohanna Morton,DOM,Dominican Republic,3,4,3,1,1,0,0,2,2,1,10,1,0,2,21.4,-28,-4,-21.6,-6.4,0,True,-28,-28,0,0,0,1,0,0
2025-07-05,126787,Cesarina Capellan,DOM,Dominican Republic,16,7,1,6,3,2,0,0,1,2,15,5,4,2,27.6,-16,15,-12.3,-3.7,2,True,-28,-28,2,2,1,0,0,0
2025-07-05,126787,Glorivel Rodriguez,DOM,Dominican Republic,0,0,0,0,0,0,0,0,0,0,1,0,0,2,9.4,-7,-3,-5.4,-1.6,0,False,-28,-28,0,0,0,0,0,0
2025-07-05,126787,Esperanza Delgado,COL,Colombia,19,1,0,1,1,1,1,1,1,2,12,6,5,0,15.5,13,17,3.0,10.0,2,False,+28,28,2,3,0,1,0,0
2025-07-05,126787,Valentina Lopez,COL,Colombia,10,5,3,2,0,0,0,0,0,0,9,4,2,1,19.9,16,9,3.7,12.3,0,False,+28,28,1,1,1,1,0,0
2025-07-05,126787,Daniela Gonzalez,COL,Colombia,8,5,3,2,5,0,1,1,2,0,5,3,2,2,19.9,10,15,2.3,7.7,1,True,+28,28,0,2,0,1,0,3
2025-07-05,126787,Marlyn Vente,COL,Colombia,2,7,3,4,2,0,1,2,0,0,2,1,0,0,12.6,5,11,1.1,3.9,1,False,+28,28,0,0,0,0,0,0
2025-07-05,126787,Jenifer Muñoz,COL,Colombia,13,7,3,4,0,1,0,1,1,1,13,5,2,0,24.6,29,13,6.6,22.4,1,True,+28,28,0,2,1,1,0,0
2025-07-05,126787,Mabel Martínez,COL,Colombia,3,4,0,4,1,0,1,0,0,0,2,1,1,1,19.8,13,7,3.0,10.0,1,True,+28,28,1,0,0,0,0,0
2025-07-05,126787,Manuela Rios,COL,Colombia,4,2,0,2,5,1,0,1,1,0,8,2,0,1,21.9,21,5,4.8,16.2,1,True,+28,28,0,0,1,1,0,0
2025-07-05,126787,Carolina Lopez,COL,Colombia,2,1,0,1,5,0,0,2,0,0,3,1,0,3,15.0,6,3,1.4,4.6,0,False,+28,28,0,0,0,0,0,0
2025-07-05,126787,Mayra Caicedo,COL,Colombia,0,0,0,0,3,0,0,1,0,0,4,0,0,0,16.0,4,-1,0.9,3.1,0,False,+28,28,0,0,0,0,0,0
2025-07-05,126787,Yuliany Paz,COL,Colombia,20,13,1,12,0,1,4,2,7,4,16,8,0,4,27.4,23,24,5.3,17.7,5,True,+28,28,0,0,6,0,0,0
2025-07-05,126787,Daihana Murillo,COL,Colombia,0,1,1,0,1,0,0,0,0,0,2,0,0,1,7.3,0,-1,0.0,0.0,0,False,+28,28,0,0,0,0,0,0
2025-07-05,126788,Catarina Ferreira,BRA,Brazil,6,1,0,1,5,2,0,1,4,4,4,1,0,1,19.7,7,8,6.3,0.7,2,False,+40,40,0,0,0,1,0,0
2025-07-05,126788,Thayna Silva,BRA,Brazil,11,9,0,9,2,2,1,1,1,2,12,4,1,1,18.3,22,16,19.7,2.3,3,False,+40,40,1,0,3,0,2,0
2025-07-05,126788,Alana Gonçalo,BRA,Brazil,9,3,0,3,6,0,0,2,1,2,7,3,1,1,16.2,29,13,26.0,3.0,0,True,+40,40,0,1,1,1,0,0
2025-07-05,126788,Vitoria Marcelino,BRA,Brazil,5,5,2,3,2,0,1,3,1,0,2,2,1,0,15.6,26,11,23.3,2.7,1,True,+40,40,0,1,1,0,0,0
2025-07-05,126788,Manu Alves,BRA,Brazil,0,0,0,0,0,1,1,2,0,0,1,0,0,0,8.4,1,1,0.9,0.1,2,False,+40,40,0,0,0,0,0,0
2025-07-05,126788,Aline Moura,BRA,Brazil,9,4,3,1,2,0,0,0,3,5,3,2,0,0,15.1,9,13,8.1,0.9,0,False,+40,40,0,0,2,0,2,0
2025-07-05,126788,Cacá Martins,BRA,Brazil,9,2,0,2,9,1,0,4,3,4,2,2,1,1,23.8,11,20,9.8,1.2,1,False,+40,40,0,1,0,1,0,0
2025-07-05,126788,Damiris Dantas,BRA,Brazil,16,3,0,3,3,1,0,2,6,6,7,5,0,1,22.2,29,19,26.0,3.0,1,True,+40,40,0,0,2,1,0,0
2025-07-05,126788,Emanuely De Oliveira,BRA,Brazil,5,0,0,0,1,0,0,0,1,2,3,1,1,1,16.0,13,3,11.6,1.4,0,False,+40,40,1,0,0,0,0,0
2025-07-05,126788,Kamilla Cardoso,BRA,Brazil,16,8,1,7,2,1,2,2,2,0,9,8,0,0,16.0,19,28,17.0,2.0,3,True,+40,40,0,0,6,0,0,2
2025-07-05,126788,Bella Nascimento,BRA,Brazil,22,1,0,1,3,0,0,0,1,2,10,7,6,0,20.3,33,23,29.5,3.5,0,True,+40,40,1,5,1,0,0,0
2025-07-05,126788,Ayla McDowell,BRA,Brazil,0,1,0,1,0,0,0,0,0,0,0,0,0,0,8.4,1,1,0.9,0.1,0,False,+40,40,0,0,0,0,0,0
2025-07-05,126788,Victoria Gauna,ARG,Argentina,6,4,1,3,0,0,0,5,1,2,5,2,0,2,17.9,-15,5,-1.6,-13.4,0,True,-40,-40,0,0,2,0,2,2
2025-07-05,126788,Macarena D'urso,ARG,Argentina,2,0,0,0,1,0,0,1,0,0,2,1,0,1,12.6,-19,1,-2.0,-17.0,0,True,-40,-40,0,0,1,0,0,0
2025-07-05,126788,Delfina Saravia,ARG,Argentina,0,2,0,2,1,0,0,3,0,0,1,0,0,1,12.7,-11,1,-1.2,-9.8,0,False,-40,-40,0,0,0,0,0,0
2025-07-05,126788,Florencia Chagas,ARG,Argentina,4,0,0,0,1,0,0,0,1,0,7,2,0,1,16.8,-20,-1,-2.1,-17.9,0,True,-40,-40,0,0,1,1,0,0
2025-07-05,126788,Candela Gentinetta,ARG,Argentina,6,6,1,5,0,0,0,1,3,2,8,2,0,1,19.1,-18,5,-1.9,-16.1,0,False,-40,-40,0,0,2,0,2,0
2025-07-05,126788,Agostina Burani,ARG,Argentina,7,1,0,1,2,0,0,3,5,4,2,1,1,0,17.3,-23,9,-2.4,-20.6,0,True,-40,-40,0,1,0,0,0,0
2025-07-05,126788,Andrea Boquete,ARG,Argentina,4,0,0,0,1,1,0,0,0,0,6,2,0,0,15.7,-16,2,-1.7,-14.3,1,False,-40,-40,0,0,0,2,0,0
2025-07-05,126788,Diana Cabrera,ARG,Argentina,4,2,2,0,3,0,0,1,2,2,7,1,0,1,16.8,-23,2,-2.4,-20.6,0,False,-40,-40,0,0,1,0,0,0
2025-07-05,126788,Flor Martinez,ARG,Argentina,8,0,0,0,1,1,0,1,1,1,5,3,1,1,24.2,-14,6,-1.5,-12.5,1,False,-40,-40,0,1,1,1,2,0
2025-07-05,126788,Amaiquen Siciliano,ARG,Argentina,12,1,0,1,3,0,0,4,3,3,7,4,1,2,20.1,-8,10,-0.8,-7.2,0,False,-40,-40,0,1,1,1,2,0
2025-07-05,126788,Julieta Mungo,ARG,Argentina,0,0,0,0,0,0,0,2,0,0,3,0,0,0,6.8,-1,-3,-0.1,-0.9,0,False,-40,-40,0,0,0,0,0,0
2025-07-05,126788,Melisa Gretter,ARG,Argentina,15,4,1,3,2,2,0,2,1,2,12,5,3,0,19.9,-32,16,-3.4,-28.6,2,True,-40,-40,1,2,1,1,0,0
2025-07-05,126789,Grace Van Slooten,USA,USA,2,5,3,2,0,1,2,0,1,0,4,1,0,0,12.0,9,7,3.2,5.8,3,False,+12,12,0,0,0,0,0,0
2025-07-05,126789,Raegan Beers,USA,USA,3,3,1,2,1,2,1,0,1,1,4,1,0,0,12.8,-2,7,-0.7,-1.3,3,True,+12,12,0,0,1,0,0,2
2025-07-05,126789,Joyce Edwards,USA,USA,2,5,1,4,0,0,0,0,1,2,4,0,0,2,20.2,-5,1,-1.8,-3.2,0,True,+12,12,0,0,0,0,0,0
2025-07-05,126789,Kennedy Smith,USA,USA,7,2,0,2,1,3,3,1,3,2,3,2,1,0,23.9,15,15,5.4,9.6,6,False,+12,12,0,1,1,0,2,0
2025-07-05,126789,Hannah Stuelke,USA,USA,2,5,1,4,0,1,1,0,0,0,2,1,0,0,18.2,15,8,5.4,9.6,2,False,+12,12,0,0,0,0,0,0
2025-07-05,126789,Gianna Kneepkens,USA,USA,1,2,0,2,1,1,1,0,1,1,2,0,0,1,11.8,7,3,2.5,4.5,2,False,+12,12,0,0,0,0,0,0
2025-07-05,126789,Madison Booker,USA,USA,12,4,1,3,0,2,0,2,3,4,12,4,0,3,29.5,7,6,2.5,4.5,2,True,+12,12,0,0,2,1,2,2
2025-07-05,126789,Mikayla Blakes,USA,USA,11,4,0,4,0,2,1,2,2,3,8,3,2,5,25.3,9,7,3.2,5.8,3,True,+12,12,1,1,1,0,5,0
2025-07-05,126789,Hannah Hidalgo,USA,USA,19,4,2,2,4,4,0,2,5,3,18,8,0,2,24.2,18,17,6.5,11.5,4,False,+12,12,0,0,3,1,6,2
2025-07-05,126789,Olivia Miles,USA,USA,6,5,1,4,1,1,0,3,0,0,7,3,0,3,18.6,-10,6,-3.6,-6.4,1,True,+12,12,0,0,2,0,0,2
2025-07-05,126789,Flaujae Johnson,USA,USA,0,1,0,1,0,0,1,0,1,0,1,0,0,1,3.5,-3,0,-1.1,-1.9,1,False,+12,12,0,0,0,0,0,0
2025-07-05,126789,Shayeann Day-Wilson,CAN,Canada,2,4,0,4,3,2,1,2,2,2,10,0,0,5,27.8,-12,-3,-7.7,-4.3,3,True,-12,-12,0,0,0,0,0,0
2025-07-05,126789,Phillipina Kyei,CAN,Canada,2,2,1,1,1,0,1,0,0,0,2,1,0,0,5.9,4,5,2.6,1.4,1,False,-12,-12,0,0,1,0,0,2
2025-07-05,126789,Kayla Alexander,CAN,Canada,10,13,5,8,0,1,3,2,1,0,10,5,0,2,28.0,-13,20,-8.3,-4.7,4,True,-12,-12,0,0,2,2,0,2
2025-07-05,126789,Merissah Russell,CAN,Canada,9,1,0,1,0,0,0,2,1,2,4,3,1,0,14.1,0,9,0.0,0.0,0,False,-12,-12,1,0,2,0,0,0
2025-07-05,126789,Syla Swords,CAN,Canada,4,6,4,2,4,1,0,1,1,2,9,1,0,2,32.7,-7,5,-4.5,-2.5,1,False,-12,-12,0,0,0,1,2,0
2025-07-05,126789,Yvonne Ejim,CAN,Canada,4,10,3,7,1,0,1,2,0,0,7,2,0,0,21.6,-16,11,-10.2,-5.8,1,True,-12,-12,0,0,0,1,0,2
2025-07-05,126789,Tara Wallack,CAN,Canada,0,3,1,2,0,0,0,0,0,0,4,0,0,1,10.4,1,-2,0.6,0.4,0,False,-12,-12,0,0,0,0,0,0
2025-07-05,126789,Sami Hill,CAN,Canada,6,0,0,0,1,1,0,2,1,2,8,2,0,4,23.1,-9,-2,-5.8,-3.2,1,True,-12,-12,0,0,1,1,0,0
2025-07-05,126789,Delaney Gibb,CAN,Canada,9,4,1,3,1,3,0,3,4,5,11,2,0,3,18.9,-4,5,-2.6,-1.4,3,False,-12,-12,0,0,1,0,2,0
2025-07-05,126789,Shay Colley,CAN,Canada,7,1,0,1,0,1,0,5,0,0,9,3,1,4,17.4,-4,-1,-2.6,-1.4,1,True,-12,-12,0,1,0,1,3,0
2025-07-06,126790,Katia Gallegos,MEX,Mexico,5,1,0,1,4,2,0,0,2,2,6,1,1,2,19.0,14,5,1.7,12.3,2,False,+30,30,0,1,0,0,0,0
2025-07-06,126790,Ariadna Vidales,MEX,Mexico,4,2,0,2,2,0,0,0,0,0,6,2,0,1,18.8,16,3,1.9,14.1,0,False,+30,30,0,0,0,0,2,0
2025-07-06,126790,Mayra Gil,MEX,Mexico,0,0,0,0,1,0,0,0,1,0,1,0,0,1,3.9,-1,-1,-0.1,-0.9,0,False,+30,30,0,0,0,0,0,0
2025-07-06,126790,Hazel Ramirez,MEX,Mexico,2,2,0,2,6,1,0,1,1,0,1,1,0,1,20.5,16,10,1.9,14.1,1,True,+30,30,0,0,1,0,0,0
2025-07-06,126790,Alexia Lagunas,MEX,Mexico,8,2,0,2,2,0,0,1,0,0,5,3,2,1,17.2,18,9,2.1,15.9,0,True,+30,30,2,0,0,0,2,0
2025-07-06,126790,Myriam Lara,MEX,Mexico,8,3,2,1,1,0,1,1,0,0,8,4,0,1,18.1,0,8,0.0,0.0,1,True,+30,30,0,0,3,1,0,2
2025-07-06,126790,Gabriela Jaquez,MEX,Mexico,15,8,2,6,1,0,0,0,1,0,18,7,1,1,21.8,7,12,0.8,6.2,0,True,+30,30,0,1,3,1,2,0
2025-07-06,126790,Claudia Ramos,MEX,Mexico,4,2,2,0,1,1,0,0,1,1,4,1,1,0,12.3,13,4,1.5,11.5,1,False,+30,30,0,1,0,0,0,0
2025-07-06,126790,Karla Martinez,MEX,Mexico,2,5,1,4,0,1,0,0,1,2,3,0,0,3,10.6,13,2,1.5,11.5,1,False,+30,30,0,0,0,0,0,0
2025-07-06,126790,Mariana Valenzuela,MEX,Mexico,16,17,7,10,2,0,1,3,4,2,11,6,2,2,20.1,26,27,3.1,22.9,1,False,+30,30,1,1,4,0,2,2
2025-07-06,126790,Karina Esquer,MEX,Mexico,8,2,1,1,3,3,0,1,0,0,8,3,2,1,16.9,17,10,2.0,15.0,3,False,+30,30,0,2,1,0,2,0
2025-07-06,126790,Anisa Jeffreis,MEX,Mexico,12,11,3,8,4,0,2,1,2,2,7,4,2,2,20.7,11,24,1.3,9.7,2,True,+30,30,0,2,2,0,0,0
2025-07-06,126790,Ileana Sosa,DOM,Dominican Republic,6,5,2,3,0,0,0,2,0,0,8,3,0,2,15.6,-8,4,-7.1,-0.9,0,False,-30,-30,0,0,1,0,0,0
2025-07-06,126790,Anyi Hodge,DOM,Dominican Republic,8,5,2,3,1,0,0,1,1,1,14,3,1,2,20.4,-13,1,-11.5,-1.5,0,True,-30,-30,0,1,1,0,2,0
