pId,name,uniformNumber,position,nationality,teamId,gameId
277480,Antonia Andaur,8.0,SF,Chile,38,121442
260050,Catalina Ramirez,9.0,PG,Chile,38,121442
215036,Kamilla Cardoso,10.0,C,Brazil,27,121443
215026,Emanuely De Oliveira,11.0,SF,Brazil,27,121443
172947,Damiris Dantas,12.0,PF,Brazil,27,121443
175283,Cacá Martins,17.0,G,Brazil,27,121443
200399,Aline Moura,18.0,PF,Brazil,27,121443
259742,Manu Alves,21.0,C,Brazil,27,121443
186510,Vitoria Marcelino,22.0,F,Brazil,27,121443
178708,Alana Gonçalo,24.0,PG,Brazil,27,121443
193492,Thayna Silva,26.0,F,Brazil,27,121443
296041,Catarina Ferreira,30.0,SF,Brazil,27,121443
368432,Ayla McDowell,5.0,SF,Brazil,27,121443
392716,Bella Nascimento,8.0,G,Brazil,27,121443
198453,Claudia Ramos,10.0,F,Mexico,104,121443
369234,Gabriela Jaquez,11.0,F,Mexico,104,121443
168876,Myriam Lara,13.0,C,Mexico,104,121443
215141,Alexia Lagunas,14.0,PG,Mexico,104,121443
319031,Anisa Jeffreis,2.0,F,Mexico,104,121443
213361,Hazel Ramirez,22.0,PG,Mexico,104,121443
268451,Mayra Gil,31.0,G,Mexico,104,121443
319490,Ariadna Vidales,33.0,F,Mexico,104,121443
235923,Katia Gallegos,44.0,PG,Mexico,104,121443
227782,Karina Esquer,5.0,G,Mexico,104,121443
268370,Mariana Valenzuela,6.0,F,Mexico,104,121443
224418,Karla Martinez,7.0,SF,Mexico,104,121443
181909,Tayra Melendez,1.0,F,Puerto Rico,125,121444
188776,Sofia Roma,11.0,C,Puerto Rico,125,121444
295611,Ahlana Smith,12.0,G,Puerto Rico,125,121444
393526,Angelica Velez,15.0,PG,Puerto Rico,125,121444
291149,Brianna Jones,2.0,SG,Puerto Rico,125,121444
314595,Mya Hollingshed,21.0,PF,Puerto Rico,125,121444
236841,Arella Guirantes,22.0,G,Puerto Rico,125,121444
323904,Trinity San Antonio,23.0,PG,Puerto Rico,125,121444
295609,Denise Solis,25.0,F,Puerto Rico,125,121444
225517,India Pagan,33.0,C,Puerto Rico,125,121444
147107,Pamela Rosado,5.0,PG,Puerto Rico,125,121444
289878,Jacqueline Benitez,55.0,G,Puerto Rico,125,121444
153423,Agostina Burani,10.0,C,Argentina,14,121444
163689,Melisa Gretter,11.0,PG,Argentina,14,121444
221605,Candela Gentinetta,13.0,SF,Argentina,14,121444
214723,Florencia Chagas,14.0,SG,Argentina,14,121444
277271,Delfina Saravia,19.0,SG,Argentina,14,121444
159332,Macarena D'urso,20.0,PG,Argentina,14,121444
221606,Victoria Gauna,23.0,PF,Argentina,14,121444
200337,Julieta Mungo,3.0,C,Argentina,14,121444
214715,Amaiquen Siciliano,4.0,PG,Argentina,14,121444
176450,Flor Martinez,5.0,SG,Argentina,14,121444
170619,Diana Cabrera,7.0,C,Argentina,14,121444
153434,Andrea Boquete,8.0,SF,Argentina,14,121444
394219,Hannah Stuelke,10.0,F,USA,154,121445
320127,Kennedy Smith,11.0,F,USA,154,121445
298813,Joyce Edwards,12.0,F,USA,154,121445
392661,Raegan Beers,13.0,C,USA,154,121445
318117,Grace Van Slooten,14.0,F,USA,154,121445
318244,Audi Crooks,15.0,C,USA,154,121445
392454,Flaujae Johnson,4.0,G,USA,154,121445
268469,Olivia Miles,5.0,G,USA,154,121445
319297,Hannah Hidalgo,6.0,G,USA,154,121445
393527,Mikayla Blakes,7.0,G,USA,154,121445
298282,Madison Booker,8.0,F,USA,154,121445
392664,Gianna Kneepkens,9.0,G,USA,154,121445
269964,Glorivel Rodriguez,1.0,PG,Dominican Republic,51,121445
239986,Giocelis Reynoso,13.0,C,Dominican Republic,51,121445
235951,Yirsy Queliz,15.0,PG,Dominican Republic,51,121445
205219,Anyi Hodge,21.0,G,Dominican Republic,51,121445
269965,Hellary De Los Santos,24.0,F,Dominican Republic,51,121445
269961,Cesarina Capellan,3.0,SF,Dominican Republic,51,121445
394173,Ileana Sosa,44.0,C,Dominican Republic,51,121445
144776,Yohanna Morton,5.0,G,Dominican Republic,51,121445
205230,Yenifer Jimenez,6.0,F,Dominican Republic,51,121445
162321,Genesis Evangelista,7.0,G,Dominican Republic,51,121445
176174,Yamel Abreu,8.0,PG,Dominican Republic,51,121445
394212,Madelyn  Batista,9.0,PF,Dominican Republic,51,121445
188566,Emily Potter,10.0,C,Canada,34,121446
320676,Syla Swords,12.0,G,Canada,34,121446
235589,Merissah Russell,13.0,SG,Canada,34,121446
161433,Kayla Alexander,14.0,C,Canada,34,121446
323517,Phillipina Kyei,15.0,C,Canada,34,121446
196900,Shay Colley,2.0,G,Canada,34,121446
297698,Delaney Gibb,3.0,G,Canada,34,121446
298515,Shayeann Day-Wilson,30.0,PG,Canada,34,121446
188714,Sami Hill,4.0,G,Canada,34,121446
217042,Niyah Becker,7.0,F,Canada,34,121446
266912,Tara Wallack,8.0,SF,Canada,34,121446
172742,Yvonne Ejim,9.0,PF,Canada,34,121446
314520,Marta Moscarella,0.0,SG,Colombia,40,121446
160664,Mabel Martínez,10.0,F,Colombia,40,121446
163900,Jenifer Muñoz,12.0,SG,Colombia,40,121446
189132,Marlyn Vente,14.0,C,Colombia,40,121446
230237,Daniela Gonzalez,19.0,PF,Colombia,40,121446
214983,Valentina Lopez,21.0,C,Colombia,40,121446
189134,Esperanza Delgado,22.0,SG,Colombia,40,121446
278174,Daihana Murillo,5.0,F,Colombia,40,121446
236912,Yuliany Paz,6.0,C,Colombia,40,121446
214994,Mayra Caicedo,7.0,PG,Colombia,40,121446
251137,Carolina Lopez,8.0,PG,Colombia,40,121446
193445,Manuela Rios,9.0,PG,Colombia,40,121446
198453,Claudia Ramos,10.0,F,Mexico,104,126786
369234,Gabriela Jaquez,11.0,F,Mexico,104,126786
168876,Myriam Lara,13.0,C,Mexico,104,126786
215141,Alexia Lagunas,14.0,PG,Mexico,104,126786
319031,Anisa Jeffreis,2.0,F,Mexico,104,126786
213361,Hazel Ramirez,22.0,PG,Mexico,104,126786
268451,Mayra Gil,31.0,G,Mexico,104,126786
319490,Ariadna Vidales,33.0,F,Mexico,104,126786
235923,Katia Gallegos,44.0,PG,Mexico,104,126786
227782,Karina Esquer,5.0,G,Mexico,104,126786
268370,Mariana Valenzuela,6.0,F,Mexico,104,126786
224418,Karla Martinez,7.0,SF,Mexico,104,126786
181909,Tayra Melendez,1.0,F,Puerto Rico,125,126786
188776,Sofia Roma,11.0,C,Puerto Rico,125,126786
295611,Ahlana Smith,12.0,G,Puerto Rico,125,126786
393526,Angelica Velez,15.0,PG,Puerto Rico,125,126786
291149,Brianna Jones,2.0,SG,Puerto Rico,125,126786
314595,Mya Hollingshed,21.0,PF,Puerto Rico,125,126786
236841,Arella Guirantes,22.0,G,Puerto Rico,125,126786
323904,Trinity San Antonio,23.0,PG,Puerto Rico,125,126786
295609,Denise Solis,25.0,F,Puerto Rico,125,126786
225517,India Pagan,33.0,C,Puerto Rico,125,126786
147107,Pamela Rosado,5.0,PG,Puerto Rico,125,126786
289878,Jacqueline Benitez,55.0,G,Puerto Rico,125,126786
269964,Glorivel Rodriguez,1.0,PG,Dominican Republic,51,126787
239986,Giocelis Reynoso,13.0,C,Dominican Republic,51,126787
235951,Yirsy Queliz,15.0,PG,Dominican Republic,51,126787
205219,Anyi Hodge,21.0,G,Dominican Republic,51,126787
269965,Hellary De Los Santos,24.0,F,Dominican Republic,51,126787
269961,Cesarina Capellan,3.0,SF,Dominican Republic,51,126787
394173,Ileana Sosa,44.0,C,Dominican Republic,51,126787
144776,Yohanna Morton,5.0,G,Dominican Republic,51,126787
205230,Yenifer Jimenez,6.0,F,Dominican Republic,51,126787
162321,Genesis Evangelista,7.0,G,Dominican Republic,51,126787
176174,Yamel Abreu,8.0,PG,Dominican Republic,51,126787
394212,Madelyn  Batista,9.0,PF,Dominican Republic,51,126787
314520,Marta Moscarella,0.0,SG,Colombia,40,126787
160664,Mabel Martínez,10.0,F,Colombia,40,126787
163900,Jenifer Muñoz,12.0,SG,Colombia,40,126787
189132,Marlyn Vente,14.0,C,Colombia,40,126787
230237,Daniela Gonzalez,19.0,PF,Colombia,40,126787
214983,Valentina Lopez,21.0,C,Colombia,40,126787
189134,Esperanza Delgado,22.0,SG,Colombia,40,126787
278174,Daihana Murillo,5.0,F,Colombia,40,126787
236912,Yuliany Paz,6.0,C,Colombia,40,126787
214994,Mayra Caicedo,7.0,PG,Colombia,40,126787
251137,Carolina Lopez,8.0,PG,Colombia,40,126787
193445,Manuela Rios,9.0,PG,Colombia,40,126787
215036,Kamilla Cardoso,10.0,C,Brazil,27,126788
215026,Emanuely De Oliveira,11.0,SF,Brazil,27,126788
172947,Damiris Dantas,12.0,PF,Brazil,27,126788
175283,Cacá Martins,17.0,G,Brazil,27,126788
200399,Aline Moura,18.0,PF,Brazil,27,126788
259742,Manu Alves,21.0,C,Brazil,27,126788
186510,Vitoria Marcelino,22.0,F,Brazil,27,126788
178708,Alana Gonçalo,24.0,PG,Brazil,27,126788
193492,Thayna Silva,26.0,F,Brazil,27,126788
296041,Catarina Ferreira,30.0,SF,Brazil,27,126788
368432,Ayla McDowell,5.0,SF,Brazil,27,126788
392716,Bella Nascimento,8.0,G,Brazil,27,126788
153423,Agostina Burani,10.0,C,Argentina,14,126788
163689,Melisa Gretter,11.0,PG,Argentina,14,126788
221605,Candela Gentinetta,13.0,SF,Argentina,14,126788
214723,Florencia Chagas,14.0,SG,Argentina,14,126788
277271,Delfina Saravia,19.0,SG,Argentina,14,126788
159332,Macarena D'urso,20.0,PG,Argentina,14,126788
221606,Victoria Gauna,23.0,PF,Argentina,14,126788
200337,Julieta Mungo,3.0,C,Argentina,14,126788
214715,Amaiquen Siciliano,4.0,PG,Argentina,14,126788
176450,Flor Martinez,5.0,SG,Argentina,14,126788
170619,Diana Cabrera,7.0,C,Argentina,14,126788
153434,Andrea Boquete,8.0,SF,Argentina,14,126788
394219,Hannah Stuelke,10.0,F,USA,154,126789
320127,Kennedy Smith,11.0,F,USA,154,126789
298813,Joyce Edwards,12.0,F,USA,154,126789
392661,Raegan Beers,13.0,C,USA,154,126789
318117,Grace Van Slooten,14.0,F,USA,154,126789
318244,Audi Crooks,15.0,C,USA,154,126789
392454,Flaujae Johnson,4.0,G,USA,154,126789
268469,Olivia Miles,5.0,G,USA,154,126789
319297,Hannah Hidalgo,6.0,G,USA,154,126789
393527,Mikayla Blakes,7.0,G,USA,154,126789
298282,Madison Booker,8.0,F,USA,154,126789
392664,Gianna Kneepkens,9.0,G,USA,154,126789
188566,Emily Potter,10.0,C,Canada,34,126789
320676,Syla Swords,12.0,G,Canada,34,126789
235589,Merissah Russell,13.0,SG,Canada,34,126789
161433,Kayla Alexander,14.0,C,Canada,34,126789
323517,Phillipina Kyei,15.0,C,Canada,34,126789
196900,Shay Colley,2.0,G,Canada,34,126789
297698,Delaney Gibb,3.0,G,Canada,34,126789
298515,Shayeann Day-Wilson,30.0,PG,Canada,34,126789
188714,Sami Hill,4.0,G,Canada,34,126789
217042,Niyah Becker,7.0,F,Canada,34,126789
266912,Tara Wallack,8.0,SF,Canada,34,126789
172742,Yvonne Ejim,9.0,PF,Canada,34,126789
198453,Claudia Ramos,10.0,F,Mexico,104,126790
369234,Gabriela Jaquez,11.0,F,Mexico,104,126790
168876,Myriam Lara,13.0,C,Mexico,104,126790
215141,Alexia Lagunas,14.0,PG,Mexico,104,126790
319031,Anisa Jeffreis,2.0,F,Mexico,104,126790
213361,Hazel Ramirez,22.0,PG,Mexico,104,126790
268451,Mayra Gil,31.0,G,Mexico,104,126790
319490,Ariadna Vidales,33.0,F,Mexico,104,126790
235923,Katia Gallegos,44.0,PG,Mexico,104,126790
227782,Karina Esquer,5.0,G,Mexico,104,126790
268370,Mariana Valenzuela,6.0,F,Mexico,104,126790
224418,Karla Martinez,7.0,SF,Mexico,104,126790
269964,Glorivel Rodriguez,1.0,PG,Dominican Republic,51,126790
239986,Giocelis Reynoso,13.0,C,Dominican Republic,51,126790
235951,Yirsy Queliz,15.0,PG,Dominican Republic,51,126790
205219,Anyi Hodge,21.0,G,Dominican Republic,51,126790
269965,Hellary De Los Santos,24.0,F,Dominican Republic,51,126790
269961,Cesarina Capellan,3.0,SF,Dominican Republic,51,126790
394173,Ileana Sosa,44.0,C,Dominican Republic,51,126790
144776,Yohanna Morton,5.0,G,Dominican Republic,51,126790
205230,Yenifer Jimenez,6.0,F,Dominican Republic,51,126790
162321,Genesis Evangelista,7.0,G,Dominican Republic,51,126790
176174,Yamel Abreu,8.0,PG,Dominican Republic,51,126790
394212,Madelyn  Batista,9.0,PF,Dominican Republic,51,126790
181909,Tayra Melendez,1.0,F,Puerto Rico,125,126791
188776,Sofia Roma,11.0,C,Puerto Rico,125,126791
295611,Ahlana Smith,12.0,G,Puerto Rico,125,126791
393526,Angelica Velez,15.0,PG,Puerto Rico,125,126791
291149,Brianna Jones,2.0,SG,Puerto Rico,125,126791
314595,Mya Hollingshed,21.0,PF,Puerto Rico,125,126791
236841,Arella Guirantes,22.0,G,Puerto Rico,125,126791
323904,Trinity San Antonio,23.0,PG,Puerto Rico,125,126791
295609,Denise Solis,25.0,F,Puerto Rico,125,126791
225517,India Pagan,33.0,C,Puerto Rico,125,126791
147107,Pamela Rosado,5.0,PG,Puerto Rico,125,126791
289878,Jacqueline Benitez,55.0,G,Puerto Rico,125,126791
314520,Marta Moscarella,0.0,SG,Colombia,40,126791
160664,Mabel Martínez,10.0,F,Colombia,40,126791
163900,Jenifer Muñoz,12.0,SG,Colombia,40,126791
189132,Marlyn Vente,14.0,C,Colombia,40,126791
230237,Daniela Gonzalez,19.0,PF,Colombia,40,126791
214983,Valentina Lopez,21.0,C,Colombia,40,126791
189134,Esperanza Delgado,22.0,SG,Colombia,40,126791
278174,Daihana Murillo,5.0,F,Colombia,40,126791
236912,Yuliany Paz,6.0,C,Colombia,40,126791
214994,Mayra Caicedo,7.0,PG,Colombia,40,126791
251137,Carolina Lopez,8.0,PG,Colombia,40,126791
193445,Manuela Rios,9.0,PG,Colombia,40,126791
153423,Agostina Burani,10.0,C,Argentina,14,126792
163689,Melisa Gretter,11.0,PG,Argentina,14,126792
221605,Candela Gentinetta,13.0,SF,Argentina,14,126792
214723,Florencia Chagas,14.0,SG,Argentina,14,126792
277271,Delfina Saravia,19.0,SG,Argentina,14,126792
159332,Macarena D'urso,20.0,PG,Argentina,14,126792
221606,Victoria Gauna,23.0,PF,Argentina,14,126792
200337,Julieta Mungo,3.0,C,Argentina,14,126792
214715,Amaiquen Siciliano,4.0,PG,Argentina,14,126792
176450,Flor Martinez,5.0,SG,Argentina,14,126792
170619,Diana Cabrera,7.0,C,Argentina,14,126792
153434,Andrea Boquete,8.0,SF,Argentina,14,126792
188566,Emily Potter,10.0,C,Canada,34,126792
320676,Syla Swords,12.0,G,Canada,34,126792
235589,Merissah Russell,13.0,SG,Canada,34,126792
161433,Kayla Alexander,14.0,C,Canada,34,126792
323517,Phillipina Kyei,15.0,C,Canada,34,126792
196900,Shay Colley,2.0,G,Canada,34,126792
297698,Delaney Gibb,3.0,G,Canada,34,126792
298515,Shayeann Day-Wilson,30.0,PG,Canada,34,126792
188714,Sami Hill,4.0,G,Canada,34,126792
217042,Niyah Becker,7.0,F,Canada,34,126792
266912,Tara Wallack,8.0,SF,Canada,34,126792
172742,Yvonne Ejim,9.0,PF,Canada,34,126792
215036,Kamilla Cardoso,10.0,C,Brazil,27,126793
215026,Emanuely De Oliveira,11.0,SF,Brazil,27,126793
172947,Damiris Dantas,12.0,PF,Brazil,27,126793
175283,Cacá Martins,17.0,G,Brazil,27,126793
200399,Aline Moura,18.0,PF,Brazil,27,126793
259742,Manu Alves,21.0,C,Brazil,27,126793
186510,Vitoria Marcelino,22.0,F,Brazil,27,126793
178708,Alana Gonçalo,24.0,PG,Brazil,27,126793
193492,Thayna Silva,26.0,F,Brazil,27,126793
296041,Catarina Ferreira,30.0,SF,Brazil,27,126793
368432,Ayla McDowell,5.0,SF,Brazil,27,126793
392716,Bella Nascimento,8.0,G,Brazil,27,126793
394219,Hannah Stuelke,10.0,F,USA,154,126793
320127,Kennedy Smith,11.0,F,USA,154,126793
298813,Joyce Edwards,12.0,F,USA,154,126793
392661,Raegan Beers,13.0,C,USA,154,126793
318117,Grace Van Slooten,14.0,F,USA,154,126793
318244,Audi Crooks,15.0,C,USA,154,126793
392454,Flaujae Johnson,4.0,G,USA,154,126793
268469,Olivia Miles,5.0,G,USA,154,126793
319297,Hannah Hidalgo,6.0,G,USA,154,126793
393527,Mikayla Blakes,7.0,G,USA,154,126793
298282,Madison Booker,8.0,F,USA,154,126793
392664,Gianna Kneepkens,9.0,G,USA,154,126793
