gameId,pId,PM,Starter,AS,BS,DR,FD,FG2A,FG2M,FG2P,FG3A,FG3M,FG3P,FGA,FGM,FTA,FTM,FTP,OR,PF,PTS,REB,ST,TO,EFF,FGIA,FGIM,FGIP,TP,teamId,nationality,uniformNumber,name,10+ ppg,FGP,mins,secs,MP
128102,219676,-5,False,0,0,1,1,1,0,0.0,0,0,,1,0,0,0,,0,0,0,1,1,2,-1,0,0,0.0,9:9,152,Türkiye,12.0,Zeynep Gul,0,0.0,9,9,9.2
128102,237757,-3,False,0,0,4,1,3,3,1.0,0,0,,3,3,0,0,,3,3,6,7,0,1,12,3,3,100.0,18:29,152,Türkiye,11.0,Elif Bayram,0,1.0,18,29,18.5
128102,196247,-11,False,4,0,1,2,4,3,0.75,2,0,0.0,6,3,4,3,0.75,0,0,9,1,1,1,10,2,2,100.0,24:12,152,Türkiye,10.0,Alperi Onar,0,0.5,24,12,24.2
128102,168017,0,False,0,0,0,0,0,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0.0,0:0,152,Türkiye,8.0,Ayse Cora Yamaner,0,,0,0,0.0
128102,226825,12,True,1,0,4,2,2,2,1.0,4,0,0.0,6,2,3,1,0.333,0,3,5,4,0,1,3,1,1,100.0,20:48,152,Türkiye,6.0,Goksen Fitik,0,0.333,20,48,20.8
128102,168020,19,True,4,0,3,8,7,4,0.571,0,0,,7,4,8,4,0.5,1,4,12,4,0,2,11,5,3,60.0,24:25,152,Türkiye,4.0,Olcay Cakir,1,0.571,24,25,24.4
128102,196252,3,True,3,2,4,1,10,6,0.6,0,0,,10,6,0,0,,0,1,12,4,0,3,14,4,2,50.0,34:25,152,Türkiye,2.0,Sevgi Uzun,1,0.6,34,25,34.4
128103,221606,-31,True,0,0,1,2,4,1,0.25,2,0,0.0,6,1,0,0,,2,3,2,3,0,2,-2,3,1,33.3,21:24,14,Argentina,23.0,Victoria Gauna,0,0.167,21,24,21.4
128103,159332,-7,True,1,0,0,2,4,2,0.5,4,1,0.25,8,3,2,1,0.5,1,1,8,1,1,2,3,1,0,0.0,16:51,14,Argentina,20.0,Macarena D'urso,0,0.375,16,51,16.8
128103,277271,-10,False,0,0,0,0,0,0,,0,0,,0,0,0,0,,0,0,0,0,0,1,-1,0,0,0.0,2:24,14,Argentina,19.0,Delfina Saravia,0,,2,24,2.4
128103,214723,-9,True,0,0,0,1,5,1,0.2,9,5,0.556,14,6,0,0,,0,2,17,0,3,1,11,3,1,33.3,23:23,14,Argentina,14.0,Florencia Chagas,1,0.429,23,23,23.4
128103,221605,-19,False,0,0,2,2,1,0,0.0,0,0,,1,0,4,2,0.5,1,1,2,3,0,0,2,1,0,0.0,10:46,14,Argentina,13.0,Candela Gentinetta,0,0.0,10,46,10.8
128103,163689,-6,True,6,0,6,4,4,2,0.5,0,0,,4,2,0,0,,1,2,4,7,3,2,16,1,0,0.0,25:52,14,Argentina,11.0,Melisa Gretter,0,0.5,25,52,25.9
128103,153423,-5,True,2,0,4,3,4,2,0.5,2,0,0.0,6,2,4,4,1.0,1,2,8,5,2,1,12,3,2,66.7,24:24,14,Argentina,10.0,Agostina Burani,0,0.333,24,24,24.4
128103,200337,-7,False,2,0,2,2,0,0,,10,5,0.5,10,5,2,2,1.0,0,2,17,2,2,0,18,0,0,0.0,25:14,14,Argentina,9.0,Julieta Mungo,1,0.5,25,14,25.2
128103,170619,-1,False,1,0,1,1,2,1,0.5,0,0,,2,1,2,1,0.5,1,4,3,2,0,0,4,2,1,50.0,15:29,14,Argentina,7.0,Diana Cabrera,0,0.5,15,29,15.5
128103,215179,-5,False,0,0,0,0,1,1,1.0,1,0,0.0,2,1,0,0,,0,0,2,0,0,0,1,1,1,100.0,6:27,14,Argentina,6.0,Laila Raviolo,0,0.5,6,27,6.4
128103,176450,-14,False,2,0,1,1,0,0,,1,0,0.0,1,0,0,0,,0,3,0,1,0,3,-1,0,0,0.0,14:31,14,Argentina,5.0,Flor Martinez,0,0.0,14,31,14.5
128103,214715,-16,False,3,0,0,1,2,0,0.0,3,0,0.0,5,0,2,2,1.0,0,4,2,0,1,2,-1,0,0,0.0,13:15,14,Argentina,4.0,Amaiquen Siciliano,0,0.0,13,15,13.2
128103,205418,10,False,0,0,1,0,2,2,1.0,2,0,0.0,4,2,0,0,,0,0,4,1,1,0,4,1,1,100.0,6:13,16,Australia,55.0,Chloe Bibby,0,0.5,6,13,6.2
128103,181326,-10,True,2,0,3,2,0,0,,4,2,0.5,4,2,2,2,1.0,1,1,8,4,0,2,10,0,0,0.0,15:32,16,Australia,44.0,Alex Wilson,0,0.5,15,32,15.5
128103,191935,4,True,0,0,2,1,1,0,0.0,7,2,0.286,8,2,0,0,,2,2,6,4,0,1,3,1,0,0.0,22:35,16,Australia,32.0,Sami Whitcomb,0,0.25,22,35,22.6
128103,236147,-7,False,2,0,2,1,0,0,,3,1,0.333,3,1,2,1,0.5,0,0,4,2,0,1,4,0,0,0.0,12:51,16,Australia,23.0,Alexandra Fowler,0,0.333,12,51,12.8
128103,229038,12,False,2,0,1,2,1,1,1.0,0,0,,1,1,3,2,0.667,0,0,4,1,1,0,7,1,1,100.0,9:3,16,Australia,22.0,Zitina Aokuso,0,1.0,9,3,9.0
128103,271348,18,False,1,0,2,3,3,3,1.0,5,3,0.6,8,6,5,4,0.8,0,2,19,2,0,1,18,3,3,100.0,16:57,16,Australia,20.0,Isobel Borlase,1,0.75,16,57,17.0
128103,151395,12,False,2,0,4,5,1,1,1.0,1,0,0.0,2,1,2,1,0.5,0,1,3,4,0,2,5,1,1,100.0,18:23,16,Australia,15.0,Cayla George,0,0.5,18,23,18.4
128103,216865,20,True,2,1,3,5,4,4,1.0,2,1,0.5,6,5,6,5,0.833,4,4,16,7,3,0,27,4,4,100.0,22:23,16,Australia,13.0,Ezi Magbegor,1,0.833,22,23,22.4
128103,252289,25,False,3,0,1,1,1,1,1.0,2,1,0.5,3,2,0,0,,0,3,5,1,0,0,8,1,1,100.0,12:36,16,Australia,12.0,Stephanie Reid,0,0.667,12,36,12.6
128103,194496,7,True,5,0,7,1,4,2,0.5,2,0,0.0,6,2,0,0,,0,2,4,7,1,3,10,4,2,50.0,20:32,16,Australia,11.0,Alanna Smith,0,0.333,20,32,20.5
128103,176788,17,True,4,1,2,0,6,3,0.5,4,0,0.0,10,3,0,0,,1,1,6,3,1,2,6,6,3,50.0,23:34,16,Australia,6.0,Steph Talbot,0,0.3,23,34,23.6
128103,239719,22,False,3,0,0,3,4,2,0.5,2,2,1.0,6,4,2,2,1.0,1,3,12,1,0,3,11,4,2,50.0,19:21,16,Australia,2.0,Jade Melbourne,1,0.667,19,21,19.4
128104,301871,-4,False,1,0,0,0,0,0,,0,0,,0,0,0,0,,0,0,0,0,0,1,0,0,0,0.0,8:5,75,Hungary,42.0,Petra Toman,0,,8,5,8.1
128104,226441,6,False,1,1,1,0,3,1,0.333,1,0,0.0,4,1,0,0,,0,3,2,1,3,2,3,2,1,50.0,19:2,75,Hungary,33.0,Panka Dul,0,0.25,19,2,19.0
128104,186040,-19,False,3,0,1,3,1,0,0.0,1,0,0.0,2,0,0,0,,0,2,0,1,0,4,-2,1,0,0.0,20:13,75,Hungary,22.0,Yvonne Turner,0,0.0,20,13,20.2
128104,211291,-11,True,5,0,0,3,2,0,0.0,1,0,0.0,3,0,0,0,,0,1,0,0,0,2,0,1,0,0.0,14:50,75,Hungary,21.0,Reka Lelik,0,0.0,14,50,14.8
128104,226454,6,False,0,0,3,0,1,1,1.0,3,1,0.333,4,2,0,0,,0,1,5,3,0,1,5,1,1,100.0,12:59,75,Hungary,18.0,Aliz Varga,0,0.5,12,59,13.0
128104,219323,-12,True,1,1,8,4,11,3,0.273,2,1,0.5,13,4,6,4,0.667,1,1,13,9,0,2,11,4,1,25.0,24:59,75,Hungary,14.0,Dorka Juhasz,1,0.308,24,59,25.0
128104,211298,-18,False,0,0,1,0,2,0,0.0,0,0,,2,0,0,0,,0,3,0,1,0,0,-1,1,0,0.0,11:16,75,Hungary,13.0,Agnes Torok,0,0.0,11,16,11.3
128104,322804,3,False,1,0,1,0,4,3,0.75,1,0,0.0,5,3,0,0,,0,0,6,1,0,0,6,4,3,75.0,4:0,75,Hungary,11.0,Kinga Josepovits,0,0.6,4,0,4.0
128104,196468,-12,True,2,0,4,2,3,2,0.667,3,0,0.0,6,2,0,0,,1,1,4,5,1,0,8,1,0,0.0,19:26,75,Hungary,10.0,Nina Aho,0,0.333,19,26,19.4
