date,gameId,name,team,nationality,PTS,REB,OR,DR,AS,ST,BS,PF,FD,FTM,FGA,FGM,FG3M,TO,MP,PM,EFF,off_net,def_net,stocks,starter,WL,WL_raw,corner3m,abovebk3m,rim_makes,midrange_makes,fb_pts,putback_pts
2026-03-15,128112,Minami Yabu,JPN,Japan,0,1,0,1,0,0,0,0,0,0,1,0,0,0,11.2,7,0,4.7,2.3,0,False,+4,4,0,0,0,0,0,0
2026-03-15,128112,Aika Hirashita,JPN,Japan,12,3,0,3,0,1,1,1,0,0,8,5,2,1,31.5,2,13,1.3,0.7,2,True,+4,4,0,2,1,1,4,0
2026-03-15,128112,Kokoro Tanaka,JPN,Japan,14,4,2,2,5,0,0,0,2,1,16,6,1,2,24.8,5,11,3.3,1.7,0,True,+4,4,0,1,4,0,0,2
2026-03-15,128112,Mai Yamamoto,JPN,Japan,16,2,2,0,2,2,0,0,4,4,11,5,2,1,19.9,2,13,1.3,0.7,2,False,+4,4,0,2,2,0,0,2
2026-03-15,128112,Azusa Asahina,JPN,Japan,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3.0,7,0,4.7,2.3,0,False,+4,4,0,0,0,0,0,0
2026-03-15,128112,Ramu Tokashiki,JPN,Japan,6,1,1,0,2,0,2,3,0,0,4,3,0,0,14.7,-9,10,-6.0,-3.0,2,True,+4,4,0,0,2,1,0,2
2026-03-15,128112,Maki Takada,JPN,Japan,8,3,1,2,1,1,1,1,1,0,12,4,0,1,28.4,6,5,4.0,2.0,2,True,+4,4,0,0,0,1,0,0
2026-03-15,128112,Stephanie Mawuli,JPN,Japan,0,0,0,0,0,0,0,1,2,0,4,0,0,1,12.5,0,-5,0.0,0.0,0,False,+4,4,0,0,0,0,0,0
2026-03-15,128112,Norika Konno,JPN,Japan,5,2,1,1,1,1,0,3,0,0,3,2,1,1,12.2,7,7,4.7,2.3,1,False,+4,4,0,1,1,0,0,2
2026-03-17,128113,Esra Ural Topuz,TUR,Türkiye,4,2,2,0,0,0,0,0,0,0,2,2,0,0,4.8,3,6,0.7,2.3,0,True,-15,-15,0,0,2,0,0,2
2026-03-17,128113,Melek Uzunoglu,TUR,Türkiye,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9,3,0,0.7,2.3,0,False,-15,-15,0,0,0,0,0,0
2026-03-17,128113,Kennedy Burke,TUR,Türkiye,10,6,1,5,0,1,0,1,6,4,10,3,0,5,27.7,-10,5,-2.3,-7.7,1,True,-15,-15,0,0,2,1,0,2
2026-03-17,128113,Sinem Atas,TUR,Türkiye,4,2,0,2,0,0,1,0,0,2,3,1,0,0,16.5,-2,5,-0.5,-1.5,1,False,-15,-15,0,0,1,0,2,0
2026-03-17,128113,Derin Erdogan,TUR,Türkiye,3,0,0,0,3,0,0,0,0,0,4,1,1,0,8.4,0,3,0.0,0.0,0,False,-15,-15,0,1,0,0,0,0
2026-03-17,128113,Zeynep Gul,TUR,Türkiye,5,2,0,2,0,0,0,5,1,1,3,2,0,0,12.3,-20,6,-4.6,-15.4,0,False,-15,-15,0,0,2,0,0,0
2026-03-17,128113,Elif Bayram,TUR,Türkiye,0,4,0,4,4,0,1,3,2,0,0,0,0,1,26.1,-1,8,-0.2,-0.8,1,False,-15,-15,0,0,0,0,0,0
2026-03-17,128113,Alperi Onar,TUR,Türkiye,12,0,0,0,3,0,0,2,1,2,8,4,2,4,24.9,-17,7,-3.9,-13.1,0,False,-15,-15,1,1,1,1,0,0
2026-03-17,128113,Ayse Cora Yamaner,TUR,Türkiye,6,1,0,1,0,0,0,2,3,3,1,1,1,0,9.3,-5,7,-1.2,-3.8,0,False,-15,-15,1,0,0,0,0,0
2026-03-17,128113,Goksen Fitik,TUR,Türkiye,11,0,0,0,2,0,0,2,1,1,6,4,2,1,19.6,-5,9,-1.2,-3.8,0,True,-15,-15,1,1,2,0,2,0
2026-03-17,128113,Olcay Cakir,TUR,Türkiye,4,2,2,0,3,1,1,3,0,0,4,2,0,2,19.0,-3,7,-0.7,-2.3,2,True,-15,-15,0,0,2,0,0,2
2026-03-17,128113,Sevgi Uzun,TUR,Türkiye,15,2,0,2,1,2,0,1,4,3,12,5,2,1,28.5,-18,11,-4.2,-13.8,2,True,-15,-15,1,1,3,0,2,0
2026-03-17,128113,Panka Dul,HUN,Hungary,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3.5,4,0,3.1,0.9,0,False,+15,15,0,0,0,0,0,0
2026-03-17,128113,Yvonne Turner,HUN,Hungary,8,1,0,1,1,2,0,0,1,2,7,3,0,2,15.0,-3,6,-2.3,-0.7,2,False,+15,15,0,0,0,2,0,0
2026-03-17,128113,Reka Lelik,HUN,Hungary,10,8,2,6,8,5,0,1,5,0,9,5,0,1,31.2,8,26,6.2,1.8,5,True,+15,15,0,0,4,0,4,0
2026-03-17,128113,Aliz Varga,HUN,Hungary,4,1,0,1,0,0,0,2,0,0,2,2,0,0,10.0,-4,5,-3.1,-0.9,0,False,+15,15,0,0,0,2,0,0
2026-03-17,128113,Dorka Juhasz,HUN,Hungary,24,9,3,6,5,2,0,1,7,4,18,9,2,0,34.5,31,30,23.8,7.2,2,True,+15,15,0,2,5,2,2,2
2026-03-17,128113,Agnes Torok,HUN,Hungary,0,0,0,0,1,0,0,2,0,0,1,0,0,0,6.6,-2,0,-1.5,-0.5,0,True,+15,15,0,0,0,0,0,0
2026-03-17,128113,Nina Aho,HUN,Hungary,9,1,1,0,7,1,0,4,0,0,7,4,1,1,25.0,14,14,10.8,3.2,1,True,+15,15,0,1,3,0,0,0
2026-03-17,128113,Debora Dubei,HUN,Hungary,16,2,0,2,1,0,0,3,0,0,7,6,4,0,28.0,26,18,20.0,6.0,0,True,+15,15,2,2,1,1,5,0
2026-03-17,128113,Reka Dombai,HUN,Hungary,1,2,1,1,1,0,0,2,1,1,2,0,0,1,17.2,-4,0,-3.1,-0.9,0,False,+15,15,0,0,0,0,0,0
2026-03-17,128113,Virag Takacs-Kiss,HUN,Hungary,17,7,3,4,1,0,1,1,5,4,14,6,1,1,28.9,5,17,3.8,1.2,1,False,+15,15,0,1,4,0,0,0
2026-03-17,128114,Nanako Todo,JPN,Japan,9,3,0,3,1,1,0,3,3,4,6,2,1,0,22.6,18,9,8.8,9.2,1,True,+44,44,0,1,1,0,0,0
2026-03-17,128114,Yuki Miyazawa,JPN,Japan,3,2,0,2,3,0,0,0,2,0,1,1,1,2,14.9,13,6,6.3,6.7,0,False,+44,44,0,1,0,0,0,0
2026-03-17,128114,Minami Yabu,JPN,Japan,3,0,0,0,0,2,0,1,0,0,2,1,1,0,9.9,12,4,5.8,6.2,2,False,+44,44,0,1,0,0,0,0
2026-03-17,128114,Aika Hirashita,JPN,Japan,17,5,2,3,2,0,0,1,2,2,8,5,5,1,25.9,26,20,12.7,13.3,0,True,+44,44,1,4,0,0,0,0
2026-03-17,128114,Kokoro Tanaka,JPN,Japan,4,1,0,1,3,1,1,2,1,2,5,1,0,2,14.9,16,4,7.8,8.2,2,True,+44,44,0,0,0,1,0,0
2026-03-17,128114,Mai Yamamoto,JPN,Japan,10,3,0,3,8,1,0,1,3,2,6,3,2,2,21.9,32,16,15.6,16.4,1,False,+44,44,0,2,0,0,3,0
2026-03-17,128114,Azusa Asahina,JPN,Japan,7,1,0,1,0,0,0,3,2,2,4,2,1,2,15.4,18,4,8.8,9.2,0,False,+44,44,0,1,0,0,0,0
2026-03-17,128114,Ramu Tokashiki,JPN,Japan,8,4,0,4,1,1,0,0,7,6,2,1,0,0,14.4,18,13,8.8,9.2,1,True,+44,44,0,0,1,0,0,0
2026-03-17,128114,Maki Takada,JPN,Japan,2,5,1,4,1,0,0,4,0,0,2,1,0,1,17.4,29,6,14.1,14.9,0,True,+44,44,0,0,0,1,0,0
2026-03-17,128114,Stephanie Mawuli,JPN,Japan,8,1,0,1,0,2,0,2,1,1,3,3,1,0,17.9,10,11,4.9,5.1,2,False,+44,44,0,1,1,1,0,0
2026-03-17,128114,Norika Konno,JPN,Japan,12,2,2,0,2,2,1,1,1,2,9,4,2,1,24.9,28,13,13.6,14.4,3,False,+44,44,1,1,0,0,2,0
2026-03-17,128114,Victoria Gauna,ARG,Argentina,6,2,1,1,0,0,0,1,1,2,4,2,0,2,11.2,-17,4,-8.7,-8.3,0,True,-44,-44,0,0,0,1,0,0
2026-03-17,128114,Delfina Saravia,ARG,Argentina,0,1,0,1,2,2,0,1,0,0,1,0,0,0,18.5,-16,4,-8.2,-7.8,2,True,-44,-44,0,0,0,0,0,0
2026-03-17,128114,Florencia Chagas,ARG,Argentina,3,1,0,1,1,0,0,3,1,0,6,1,1,2,24.7,-30,-2,-15.4,-14.6,0,True,-44,-44,0,1,0,0,0,0
2026-03-17,128114,Candela Gentinetta,ARG,Argentina,3,8,5,3,2,0,0,4,3,3,5,0,0,1,15.9,-20,6,-10.3,-9.7,0,False,-44,-44,0,0,0,0,0,0
2026-03-17,128114,Melisa Gretter,ARG,Argentina,5,1,0,1,2,2,0,2,4,2,8,1,1,3,34.2,-32,-2,-16.4,-15.6,2,True,-44,-44,0,1,0,0,0,0
2026-03-17,128114,Agostina Burani,ARG,Argentina,7,5,2,3,1,2,0,3,6,0,8,3,1,1,26.3,-26,9,-13.3,-12.7,2,True,-44,-44,1,0,0,1,0,3
2026-03-17,128114,Julieta Mungo,ARG,Argentina,6,1,0,1,0,0,2,1,1,0,7,2,2,0,19.2,-20,4,-10.3,-9.7,2,False,-44,-44,0,2,0,0,0,0
2026-03-17,128114,Diana Cabrera,ARG,Argentina,4,5,1,4,1,0,0,1,1,0,7,2,0,2,20.5,-19,1,-9.8,-9.2,0,False,-44,-44,0,0,1,0,0,0
2026-03-17,128114,Laila Raviolo,ARG,Argentina,2,1,1,0,0,0,0,0,0,0,4,1,0,2,11.6,-22,-2,-11.3,-10.7,0,False,-44,-44,0,0,0,0,0,0
2026-03-17,128114,Flor Martinez,ARG,Argentina,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6.1,-3,0,-1.5,-1.5,0,False,-44,-44,0,0,0,0,0,0
2026-03-17,128114,Amaiquen Siciliano,ARG,Argentina,3,1,1,0,1,0,0,1,1,0,2,1,1,2,11.8,-15,2,-7.7,-7.3,0,False,-44,-44,0,1,0,0,0,0
2026-03-17,128115,Chloe Bibby,AUS,Australia,8,7,2,5,0,0,0,0,2,1,7,3,1,0,22.9,5,10,4.0,1.0,0,False,+6,6,0,1,0,1,0,0
2026-03-17,128115,Alex Wilson,AUS,Australia,8,0,0,0,3,0,1,0,1,0,4,3,2,1,21.0,-3,10,-2.4,-0.6,1,True,+6,6,0,2,1,0,0,0
2026-03-17,128115,Sami Whitcomb,AUS,Australia,23,1,0,1,5,0,1,0,2,2,12,8,5,1,29.8,1,24,0.8,0.2,1,True,+6,6,1,4,0,0,0,0
2026-03-17,128115,Alexandra Fowler,AUS,Australia,2,4,1,3,1,1,0,3,0,2,0,0,0,0,17.5,5,8,4.0,1.0,1,False,+6,6,0,0,0,0,0,0
2026-03-17,128115,Zitina Aokuso,AUS,Australia,3,6,2,4,0,1,0,2,2,1,4,1,0,6,14.7,7,1,5.6,1.4,1,False,+6,6,0,0,0,0,0,2
2026-03-17,128115,Isobel Borlase,AUS,Australia,13,2,0,2,2,0,0,2,2,2,11,5,1,2,21.7,5,9,4.0,1.0,0,True,+6,6,1,0,1,0,0,0
2026-03-17,128115,Cayla George,AUS,Australia,6,5,0,5,3,2,0,3,2,0,10,2,2,1,22.8,-1,7,-0.8,-0.2,2,True,+6,6,0,2,0,0,0,0
2026-03-17,128115,Stephanie Reid,AUS,Australia,0,1,1,0,1,0,0,0,0,0,3,0,0,0,2.6,3,-1,2.4,0.6,0,False,+6,6,0,0,0,0,0,0
2026-03-17,128115,Alanna Smith,AUS,Australia,12,8,3,5,3,2,0,4,5,1,10,5,1,3,27.0,-1,16,-0.8,-0.2,2,True,+6,6,0,1,0,0,0,0
2026-03-17,128115,Jade Melbourne,AUS,Australia,7,2,1,1,3,0,0,4,2,2,4,2,1,1,20.0,9,7,7.2,1.8,0,False,+6,6,0,1,0,0,0,2
2026-03-17,128115,Aaliyah Edwards,CAN,Canada,12,4,1,3,0,2,0,4,2,0,9,6,0,1,27.0,10,14,2.0,8.0,2,True,-6,-6,0,0,1,2,2,0
2026-03-17,128115,Kayla Alexander,CAN,Canada,26,13,5,8,1,1,1,2,3,1,16,12,1,0,33.4,-5,37,-1.0,-4.0,2,True,-6,-6,0,1,3,2,0,4
2026-03-17,128115,Yvonne Ejim,CAN,Canada,2,2,0,2,2,0,1,1,2,2,0,0,0,1,17.4,-12,4,-2.5,-9.5,1,False,-6,-6,0,0,0,0,0,0
2026-03-17,128115,Tara Wallack,CAN,Canada,0,0,0,0,0,0,0,1,1,0,2,0,0,0,2.2,-5,-2,-1.0,-4.0,0,False,-6,-6,0,0,0,0,0,0
2026-03-17,128115,Bridget Carleton,CAN,Canada,17,4,0,4,1,1,0,4,3,2,14,7,1,1,38.6,-1,15,-0.2,-0.8,1,True,-6,-6,1,0,0,3,2,0
2026-03-17,128115,Kia Nurse,CAN,Canada,3,2,0,2,0,1,0,1,1,0,6,1,1,1,20.4,-2,0,-0.4,-1.6,1,True,-6,-6,1,0,0,0,0,0
2026-03-17,128115,Sami Hill,CAN,Canada,2,1,1,0,2,0,1,1,1,2,1,0,0,0,8.0,-8,5,-1.6,-6.4,1,False,-6,-6,0,0,0,0,0,0
2026-03-17,128115,Shay Colley,CAN,Canada,6,6,1,5,10,1,1,2,1,0,12,3,0,5,31.6,-3,10,-0.6,-2.4,2,True,-6,-6,0,0,0,0,2,0
2026-03-17,128115,Shaina Pellington,CAN,Canada,8,1,1,0,3,2,1,2,4,0,11,4,0,0,21.3,-4,6,-0.8,-3.2,3,False,-6,-6,0,0,1,1,0,0
