pId,name,uniformNumber,position,nationality,teamId,gameId
396279,Laura Marcolova,,,Czechia,886,114400
397348,Adela Ruzickova,,,Czechia,886,114400
396123,Julie Prichystalova,,,Czechia,886,114400
419440,Zala Canzek,,,Slovenia,618,114400
397655,Julija Bukovec,,,Slovenia,618,114400
397657,Ines Fritz,,,Slovenia,618,114400
397658,Anais Gobec,,,Slovenia,618,114400
372617,Ota Pozin,,,Slovenia,618,114400
372618,Ema Stavrov,,,Slovenia,618,114400
397659,Marina Josipovic,,,Slovenia,618,114400
372611,Ema Krzisnik,,,Slovenia,618,114400
309685,Ema Lorbek,,,Slovenia,618,114400
397662,Hana Jerkovic,,,Slovenia,618,114400
397656,Veronika Ferjancic,,,Slovenia,618,114400
397661,Zala Mali,,,Slovenia,618,114400
372198,Jordan Martin,,,Mexico,104,114391
372202,Mariana Diaz,,,Mexico,104,114391
372193,Jimena Velazquez,,,Mexico,104,114391
372364,Meredith Jaime,,,Mexico,104,114391
393870,Ivanna Olalde,,,Mexico,104,114391
372195,Aislin Tamez,,,Mexico,104,114391
393997,Andrea Lopez,,,Mexico,104,114391
372209,Yania Valverde,,,Mexico,104,114391
372250,Isamar Rumbo,,,Mexico,104,114391
393869,Isabella Martinez,,,Mexico,104,114391
372249,Marisol Gomez,,,Mexico,104,114391
372191,Samantha Patino,,,Mexico,104,114391
398033,Xuan Sun,,,People 's Republic of China,39,114391
417553,Xinyue Wang,,,People 's Republic of China,39,114391
417551,Yu Jia,,,People 's Republic of China,39,114391
398031,Ruoyan Sun,,,People 's Republic of China,39,114391
417550,Ying Feng,,,People 's Republic of China,39,114391
417555,Mengjie Wu,,,People 's Republic of China,39,114391
398035,Yuanshan Li,,,People 's Republic of China,39,114391
397968,Hanyun Sun,,,People 's Republic of China,39,114391
398029,Yunshu Pang,,,People 's Republic of China,39,114391
398037,Yatong Tang,,,People 's Republic of China,39,114391
417552,Jiayi Wan,,,People 's Republic of China,39,114391
417554,Yiming Wang,,,People 's Republic of China,39,114391
367121,Amelie Mbah,,,Germany,64,114394
391671,Leonie Pfanzelt,,,Germany,64,114394
391674,Linda Thimm,,,Germany,64,114394
395180,Moescha Feunou Bakam,,,Germany,64,114394
365850,Darina Zraychenko,,,Germany,64,114394
393246,Leni Schramm-Bunning,,,Germany,64,114394
364854,Lara Gierlich,,,Germany,64,114394
364994,Mia Wiegand,,,Germany,64,114394
364851,Frederike Askamp,,,Germany,64,114394
391649,Mathilda Haensch,,,Germany,64,114394
391672,Nele Prowaznik,,,Germany,64,114394
364856,Silvia Heide,,,Germany,64,114394
395390,Paula Valenzuela,,,Spain,138,114394
395391,Isabel Hernandez,,,Spain,138,114394
392047,Carla Cherry,,,Spain,138,114394
395392,Ona Balleste,,,Spain,138,114394
395401,Sarai Teijeira,,,Spain,138,114394
373071,Elia Pérez,,,Spain,138,114394
370376,Trinity Ezeanatogu,,,Spain,138,114394
395799,Elizabeth Abubakar,,,Spain,138,114394
370798,Amelia Alonso,,,Spain,138,114394
417696,Ana Maria Hernanz,,,Spain,138,114394
373075,Sandra Davila,,,Spain,138,114394
417675,Anna Smykovskaia,,,Spain,138,114394
373841,Areta Kahura,,,New Zealand,113,114403
372748,Charis Broughton,,,New Zealand,113,114403
377527,Imani Rasmussen,,,New Zealand,113,114403
413148,Sinai Foai,,,New Zealand,113,114403
372749,Shamar Broughton,,,New Zealand,113,114403
373843,Ava Jones,,,New Zealand,113,114403
392990,Elisa Brown,,,New Zealand,113,114403
372891,Emilia Ainley,,,New Zealand,113,114403
402764,Katie Moors,,,New Zealand,113,114403
373648,Sienna Maurice,,,New Zealand,113,114403
393077,Madelin Eliadis,,,New Zealand,113,114403
330556,Nahala Toeleiu,,,New Zealand,113,114403
370347,Olivia Lelli,,,Italy,83,114403
368530,Alessandra Padulo,,,Italy,83,114403
342323,Emilia Magni,,,Italy,83,114403
342219,Isabel Hassan,,,Italy,83,114403
342693,Sofia Zuccon,,,Italy,83,114403
367475,Anna Sablich,,,Italy,83,114403
370372,Aisha Diagne,,,Italy,83,114403
390984,Eleonora Tavella,,,Italy,83,114403
369310,Martina Pasqualetti,,,Italy,83,114403
369207,Mariana Nako Moni,,,Italy,83,114403
393427,Amelia Bianco Rossignoli,,,Italy,83,114403
330440,Susanna Perego,,,Italy,83,114403
392597,Lexi Wee,,,Canada,34,114408
368220,Jordyn Nohr,,,Canada,34,114408
416072,Samera Jeffers,,,Canada,34,114408
392599,Portia Reisen,,,Canada,34,114408
392595,Ashley Vande Ven,,,Canada,34,114408
392593,Pippa Gibb,,,Canada,34,114408
342484,Avery Arije,,,Canada,34,114408
392596,Grace Pongang,,,Canada,34,114408
392588,Emerald Nnani,,,Canada,34,114408
392584,Frances Vollett,,,Canada,34,114408
392594,Sienna Morris,,,Canada,34,114408
392589,Gabrielle Fajemirokun,,,Canada,34,114408
398079,Hania  Hassabelnaby,,,Egypt,53,114408
397558,Dana Abdalaa,,,Egypt,53,114408
398067,Fatma Abdella,,,Egypt,53,114408
398080,Jodi  Abdalla,,,Egypt,53,114408
371622,Mariam Elshenawy,,,Egypt,53,114408
398133,Hala Fetet,,,Egypt,53,114408
371623,Joudi Elsayed,,,Egypt,53,114408
417067,Habiba Gamal Rizk,,,Egypt,53,114408
