pId,name,uniformNumber,position,nationality,teamId,gameId
417317,Renata Palma,3.0,F,Mexico,104,134679
372193,Jimena Velazquez,6.0,PG,Mexico,104,134679
372209,Yania Valverde,67.0,F,Mexico,104,134679
417365,Valentina Peraza,9.0,F,Mexico,104,134679
416711,Celina Novatti,10.0,PG,Argentina,14,134680
401377,Sofia Lombardero,11.0,SG,Argentina,14,134680
401376,Sol Lemesoff,12.0,C,Argentina,14,134680
381051,Venetia Oliva,13.0,C,Argentina,14,134680
342299,Sofia Novoa,14.0,PG,Argentina,14,134680
328246,Renata Scordo,15.0,PF,Argentina,14,134680
369985,Matilda Campo,17.0,G,Argentina,14,134680
380870,Florencia Losada,3.0,SG,Argentina,14,134680
394881,Sofia Gonzalez,5.0,G,Argentina,14,134680
342300,Isabella Roldan,55.0,C,Argentina,14,134680
369987,Francisca Canello,6.0,C,Argentina,14,134680
381050,Santina Cherot,8.0,G,Argentina,14,134680
381287,Greidysmar Camacaro,1.0,SG,Venezuela,158,134680
356191,Astrid Inojosa,10.0,G,Venezuela,158,134680
404310,Jeiselys Figueroa,11.0,SF,Venezuela,158,134680
394115,Fabiola Garcia,13.0,C,Venezuela,158,134680
381296,Sofia Blanca,16.0,C,Venezuela,158,134680
404462,Angela Crespo,22.0,F,Venezuela,158,134680
381289,Roberli Perez,23.0,PG,Venezuela,158,134680
381292,Albanys Ramirez,4.0,PF,Venezuela,158,134680
417313,Ruby Escobar,5.0,G,Venezuela,158,134680
404326,Mezharith Beleño,7.0,SG,Venezuela,158,134680
404137,Antonella Ramos,8.0,PG,Venezuela,158,134680
356210,Alexandra Cabeza,9.0,F,Venezuela,158,134680
368568,Emilia Krstevski,1.0,F,Canada,34,134681
415989,Isabella Sangha,11.0,F,Canada,34,134681
415969,Alex Newson,12.0,F,Canada,34,134681
368223,Brooke McLeod,17.0,F,Canada,34,134681
342677,Savannah Swords,21.0,F,Canada,34,134681
342483,Jordyn Wheeler,23.0,F,Canada,34,134681
415990,Eunicia Salgado,3.0,F,Canada,34,134681
415992,Gabriela Morash,4.0,G,Canada,34,134681
368226,Chante Murray,5.0,F,Canada,34,134681
416071,Kaylen Sta Maria,6.0,G,Canada,34,134681
415958,Ayla Corrigale,7.0,G,Canada,34,134681
416109,Arianna Turla,8.0,F,Canada,34,134681
416436,Sydney Savoury,10.0,G,USA,154,134681
368602,Kaleena Smith,11.0,G,USA,154,134681
416492,Miciah Fusilier,12.0,F,USA,154,134681
343203,Sydney Douglas,13.0,F,USA,154,134681
416364,Jayla Forbes,14.0,F,USA,154,134681
343305,Kelsi Andrews,15.0,C,USA,154,134681
368601,GG Banks,4.0,G,USA,154,134681
416363,Ryan Carter,5.0,G,USA,154,134681
394201,Bella Flemings,6.0,G,USA,154,134681
416362,Haylen Ayers,7.0,G,USA,154,134681
343307,Jordyn Jackson,8.0,F,USA,154,134681
343215,Jordyn Palmer,9.0,F,USA,154,134681
